CNPJ,REGISTRO_OPERADORA,Modalidade,UF,StatusCadastro
4844329000190,416444,Odontologia de Grupo,SP,Cancelado
2050686000150,404420,Odontologia de Grupo,PR,Cancelado
46029495000182,423246,Administradora de Benefícios,ES,Cancelado
68748896000125,402583,Medicina de Grupo,PR,Cancelado
1360140000133,342467,Medicina de Grupo,SP,Cancelado
3237118000126,408735,Odontologia de Grupo,SP,Cancelado
654438000193,405442,Odontologia de Grupo,MA,Cancelado
11962397000119,419222,Administradora de Benefícios,SP,Cancelado
25462698000198,404543,Odontologia de Grupo,SP,Cancelado
1378040000134,405663,Medicina de Grupo,MG,Cancelado
9060348000149,51,Seguradora Especializada em Saúde,RJ,Cancelado
974482000180,363022,Medicina de Grupo,RJ,Cancelado
33055146000193,5444,Seguradora,RJ,Cancelado
23843865000115,405736,Odontologia de Grupo,MG,Cancelado
111642000168,407712,Medicina de Grupo,RJ,Cancelado
1038219000142,417432,Administradora de Benefícios,SP,Cancelado
9164031000152,419214,Odontologia de Grupo,RJ,Cancelado
3359273000115,409529,Odontologia de Grupo,SC,Cancelado
2792631000116,405108,Medicina de Grupo,PA,Cancelado
2917443000177,402265,Autogestão,MG,Cancelado
3098322000103,404268,Medicina de Grupo,SP,Cancelado
5087808000171,414794,Odontologia de Grupo,SP,Cancelado
8233274000132,416274,Odontologia de Grupo,CE,Cancelado
1861199000105,404187,Odontologia de Grupo,SP,Cancelado
67365742000191,406279,Odontologia de Grupo,SP,Cancelado
22606050000150,420191,Medicina de Grupo,SP,Cancelado
17177384000115,419192,Administradora de Benefícios,SP,Cancelado
1489504000180,330272,Medicina de Grupo,GO,Cancelado
45242914000105,304565,Autogestão,SP,Cancelado
6214361000117,419508,Odontologia de Grupo,PR,Cancelado
2718896000174,407721,Medicina de Grupo,RJ,Cancelado
78634771000128,40048,Autogestão,PR,Cancelado
7083033000191,313424,Autogestão,CE,Cancelado
2660866000154,413046,Medicina de Grupo,RJ,Cancelado
61741690000124,309591,Autogestão,SP,Cancelado
2912557000124,40126,Medicina de Grupo,RJ,Cancelado
19875350000120,366943,Autogestão,MG,Cancelado
61584140000149,411736,Autogestão,SP,Cancelado
7027515000124,416657,Autogestão,MG,Cancelado
58197922000110,410225,Autogestão,SP,Cancelado
54414743000137,35444,Medicina de Grupo,SP,Cancelado
25108390000149,304590,Autogestão,GO,Cancelado
18571164000134,419273,Autogestão,PR,Cancelado
3903669000181,411817,Medicina de Grupo,MG,Cancelado
1418847000153,356590,Autogestão,GO,Cancelado
22644512000123,346390,Autogestão,MG,Cancelado
37501103000145,331856,Medicina de Grupo,MT,Cancelado
37174687000191,343340,Autogestão,DF,Cancelado
2402002000132,330027,Autogestão,ES,Cancelado
83285775000188,366307,Autogestão,SC,Cancelado
665521000168,363413,Autogestão,DF,Cancelado
15679210000125,383317,Autogestão,BA,Cancelado
33755174000113,355879,Medicina de Grupo,RJ,Cancelado
31934805000136,321869,Autogestão,RJ,Cancelado
32894974000152,370321,Autogestão,SE,Cancelado
57602096000185,326283,Autogestão,SP,Cancelado
5054648000164,336220,Autogestão,PA,Cancelado
98408073000111,321729,Autogestão,RS,Cancelado
39501069000134,406589,Medicina de Grupo,RJ,Cancelado
7966459000193,416339,Medicina de Grupo,CE,Cancelado
2745280000192,410021,Medicina de Grupo,RJ,Cancelado
1743331000184,375110,Medicina de Grupo,PR,Cancelado
57509077000109,401056,Odontologia de Grupo,SP,Cancelado
49607260000119,344974,Medicina de Grupo,SP,Cancelado
4062407000102,412970,Administradora,SP,Cancelado
2973921000166,406619,Odontologia de Grupo,SP,Cancelado
56321508000146,312916,Medicina de Grupo,SP,Cancelado
31659584000135,361178,Autogestão,SP,Cancelado
24792097000180,420654,Administradora de Benefícios,BA,Cancelado
12656287000191,417882,Administradora de Benefícios,RJ,Cancelado
3119213000125,406406,Odontologia de Grupo,SP,Cancelado
2115380000135,402893,Medicina de Grupo,RJ,Cancelado
65034431000114,356999,Medicina de Grupo,SP,Cancelado
3276669000107,408182,Odontologia de Grupo,RS,Cancelado
16650756000116,371343,Filantropia,MG,Cancelado
19274091000181,418412,Filantropia,MG,Cancelado
22780498000195,333514,Filantropia,MG,Cancelado
33495870000138,338150,Filantropia,SP,Cancelado
33607045000188,333981,Medicina de Grupo,RJ,Cancelado
59612846000125,323276,Medicina de Grupo,SP,Cancelado
28013258000141,349861,Medicina de Grupo,RJ,Cancelado
33756768000149,400114,Medicina de Grupo,RJ,Cancelado
30537740000122,355038,Medicina de Grupo,RJ,Cancelado
46036018000144,383538,Medicina de Grupo,SP,Cancelado
31928260000155,412317,Medicina de Grupo,RJ,Cancelado
60742616000160,40312,Medicina de Grupo,SP,Cancelado
31488208000125,363766,Medicina de Grupo,ES,Cancelado
1920657000130,400343,Administradora,SP,Cancelado
2225945000137,400238,Medicina de Grupo,SP,Cancelado
370681000180,413836,Odontologia de Grupo,SP,Cancelado
3733256000104,413496,Medicina de Grupo,PR,Cancelado
57061466000114,424269,Odontologia de Grupo,PR,Cancelado
1873767000198,337803,Odontologia de Grupo,SC,Cancelado
61064911000177,364495,Autogestão,SP,Cancelado
11334600000102,418676,Medicina de Grupo,SP,Cancelado
1790696000160,407283,Odontologia de Grupo,SC,Cancelado
65887473000106,36358,Medicina de Grupo,SP,Cancelado
13056056000100,410306,Autogestão,BA,Cancelado
1373846000130,405523,Odontologia de Grupo,MG,Cancelado
4734870000145,414735,Medicina de Grupo,RJ,Cancelado
50713171000136,354724,Medicina de Grupo,SP,Cancelado
96499173000175,336076,Medicina de Grupo,SP,Cancelado
49008568000148,300012,Medicina de Grupo,SP,Cancelado
28734812000180,407143,Medicina de Grupo,RJ,Cancelado
39346861000161,415235,Autogestão,SE,Cancelado
2094610000127,314595,Odontologia de Grupo,RS,Cancelado
42516278000166,6017,Seguradora,PR,Cancelado
66867557000132,403563,Medicina de Grupo,SP,Cancelado
64028996000126,400025,Odontologia de Grupo,SP,Cancelado
4895728000180,411132,Autogestão,PA,Cancelado
1180000126,359521,Autogestão,DF,Cancelado
5914650000166,304697,Autogestão,RO,Cancelado
357038000116,401960,Autogestão,DF,Cancelado
9667005000147,417394,Odontologia de Grupo,RS,Cancelado
88578158000194,315516,Medicina de Grupo,RS,Cancelado
1953963000172,388742,Odontologia de Grupo,MG,Cancelado
2801326000143,322768,Cooperativa Médica,RN,Cancelado
2166279000103,327450,Medicina de Grupo,SP,Cancelado
19557487000136,310361,Filantropia,MG,Cancelado
94955507000142,379891,Medicina de Grupo,RS,Cancelado
3121455000153,410934,Medicina de Grupo,PR,Cancelado
42554097000124,35337,Medicina de Grupo,RJ,Cancelado
93956837000190,348457,Medicina de Grupo,RS,Cancelado
39932611000103,40816,Medicina de Grupo,RJ,Cancelado
30626485000194,407976,Medicina de Grupo,RJ,Cancelado
3028205000173,403423,Odontologia de Grupo,GO,Cancelado
3675590000140,411426,Odontologia de Grupo,MA,Cancelado
41235466000153,410462,Medicina de Grupo,PE,Cancelado
345180000143,409961,Medicina de Grupo,RJ,Cancelado
1759176000194,408891,Medicina de Grupo,RJ,Cancelado
1295135000194,30156,Odontologia de Grupo,RJ,Cancelado
42288886000160,374300,Autogestão,RJ,Cancelado
2074766000146,405345,Odontologia de Grupo,RS,Cancelado
2811093000160,405043,Medicina de Grupo,RJ,Cancelado
2219914000173,400211,Odontologia de Grupo,PR,Cancelado
65709495000178,336122,Medicina de Grupo,SP,Cancelado
2500369000199,406112,Odontologia de Grupo,MA,Cancelado
27640705000120,409146,Medicina de Grupo,RJ,Cancelado
57506289000132,370134,Medicina de Grupo,SP,Cancelado
3472730000183,411515,Medicina de Grupo,PR,Cancelado
87033569000131,364452,Medicina de Grupo,RS,Cancelado
2552671000190,404829,Medicina de Grupo,RJ,Cancelado
956195000148,400173,Medicina de Grupo,PR,Cancelado
444346000189,36994,Medicina de Grupo,RJ,Cancelado
1562740000184,30103,Medicina de Grupo,RJ,Cancelado
2728783000150,408085,Medicina de Grupo,RJ,Cancelado
51868016000151,332054,Medicina de Grupo,SP,Cancelado
571259000192,36811,Medicina de Grupo,MG,Cancelado
36532018000181,37399,Medicina de Grupo,RJ,Cancelado
89633135000106,403130,Medicina de Grupo,RS,Cancelado
27533116000142,408883,Medicina de Grupo,RJ,Cancelado
29644739000118,328138,Medicina de Grupo,RJ,Cancelado
46899514000121,338117,Medicina de Grupo,SP,Cancelado
1499605000131,315753,Medicina de Grupo,PA,Cancelado
3264285000166,406368,Medicina de Grupo,SP,Cancelado
836896000143,409545,Medicina de Grupo,RJ,Cancelado
104779000195,405019,Medicina de Grupo,RJ,Cancelado
1672686000120,400904,Odontologia de Grupo,SP,Cancelado
431001000190,408964,Odontologia de Grupo,SP,Cancelado
2583611000135,405710,Odontologia de Grupo,RS,Cancelado
75953851000158,40204,Odontologia de Grupo,PR,Cancelado
2879810000195,404322,Odontologia de Grupo,RS,Cancelado
3594712000174,411108,Odontologia de Grupo,MG,Cancelado
3722463000155,411396,Odontologia de Grupo,PR,Cancelado
1883096000146,412376,Odontologia de Grupo,MT,Cancelado
68486182000196,411469,Odontologia de Grupo,SP,Cancelado
2821174000140,403261,Odontologia de Grupo,SC,Cancelado
1721706000105,344478,Medicina de Grupo,MT,Cancelado
55870653000113,401820,Odontologia de Grupo,SP,Cancelado
28812576000172,329207,Medicina de Grupo,RJ,Cancelado
33859869000145,408638,Medicina de Grupo,RJ,Cancelado
37121688000178,323446,Odontologia de Grupo,DF,Cancelado
17250721000152,31011,Autogestão,MG,Cancelado
33122466000119,381560,Autogestão,RJ,Cancelado
2600436000147,413704,Odontologia de Grupo,SP,Cancelado
1729717000131,302902,Odontologia de Grupo,SP,Cancelado
49444847000154,362557,Autogestão,SP,Cancelado
1385322000169,404900,Odontologia de Grupo,MG,Cancelado
11809490000198,418269,Odontologia de Grupo,SC,Cancelado
2140364000100,413291,Medicina de Grupo,RJ,Cancelado
31847635000152,326313,Medicina de Grupo,RJ,Cancelado
721958000171,402991,Medicina de Grupo,SP,Cancelado
33170085000105,5011,Seguradora,SP,Cancelado
24030025003707,403181,Autogestão,MG,Cancelado
25086034000171,411477,Autogestão,TO,Cancelado
15144017000190,5045,Seguradora,BA,Cancelado
62088042000183,6688,Seguradora,SP,Cancelado
27528579000116,6955,Seguradora,SP,Cancelado
60846847000113,6459,Seguradora,RJ,Cancelado
17197385000121,5495,Seguradora,MG,Cancelado
92751213000173,5193,Seguradora,RS,Cancelado
61550141000172,5185,Seguradora,SP,Cancelado
24030025004517,402508,Autogestão,MG,Cancelado
3377585000151,412261,Odontologia de Grupo,SC,Cancelado
61602199000112,328693,Autogestão,SP,Cancelado
60934098000186,335771,Medicina de Grupo,SP,Cancelado
2590509000167,401897,Odontologia de Grupo,SP,Cancelado
1050847000143,402729,Odontologia de Grupo,SP,Cancelado
697579000193,403385,Odontologia de Grupo,RS,Cancelado
33061862000183,6122,Seguradora,SP,Cancelado
279095000124,405051,Medicina de Grupo,RJ,Cancelado
2124517000118,409871,Odontologia de Grupo,SP,Cancelado
60944998000104,402397,Filantropia,SP,Cancelado
5658259000148,415154,Odontologia de Grupo,PB,Cancelado
257846000101,34303,Autogestão,SP,Cancelado
3116446000174,414590,Odontologia de Grupo,PR,Cancelado
52382926000192,403156,Odontologia de Grupo,SP,Cancelado
64478027000177,332950,Odontologia de Grupo,MG,Cancelado
50674043000201,30736,Odontologia de Grupo,SP,Cancelado
74334624000181,413658,Odontologia de Grupo,SP,Cancelado
2869530000104,33921,Odontologia de Grupo,PR,Cancelado
4029761000127,412201,Medicina de Grupo,PR,Cancelado
49449309000152,304646,Autogestão,SP,Cancelado
1717738000137,400831,Medicina de Grupo,AP,Cancelado
26104661000150,404551,Medicina de Grupo,MG,Cancelado
17576810000193,404519,Odontologia de Grupo,MG,Cancelado
62479365000106,414999,Autogestão,SP,Cancelado
17453895000112,350117,Odontologia de Grupo,SP,Cancelado
20472213000123,409880,Odontologia de Grupo,MG,Cancelado
72521693000179,35796,Medicina de Grupo,PR,Cancelado
2886284000190,412619,Odontologia de Grupo,GO,Cancelado
73997231000195,402346,Medicina de Grupo,RJ,Cancelado
2404649000101,410241,Medicina de Grupo,PR,Cancelado
74029497000107,351598,Medicina de Grupo,SP,Cancelado
54335062000183,307581,Medicina de Grupo,SP,Cancelado
83173518000154,402141,Medicina de Grupo,SC,Cancelado
1685607000115,312908,Medicina de Grupo,SP,Cancelado
25646761000146,343013,Medicina de Grupo,MG,Cancelado
1504878000127,407925,Medicina de Grupo,RJ,Cancelado
28237741000100,407607,Medicina de Grupo,RJ,Cancelado
32076630000136,402770,Medicina de Grupo,RJ,Cancelado
31831357000145,376345,Medicina de Grupo,RJ,Cancelado
23593114000198,401391,Medicina de Grupo,CE,Cancelado
78604000150,404209,Odontologia de Grupo,MG,Cancelado
4246958000118,414531,Administradora,RJ,Cancelado
80287279000175,40276,Medicina de Grupo,PR,Cancelado
99575000103,408212,Medicina de Grupo,RJ,Cancelado
3087259000100,40487,Medicina de Grupo,SC,Cancelado
42256818000110,361836,Medicina de Grupo,RJ,Cancelado
20455549000188,374903,Medicina de Grupo,MG,Cancelado
23553423000134,315371,Odontologia de Grupo,CE,Cancelado
67188888000109,405574,Medicina de Grupo,SP,Cancelado
33616293000195,409804,Medicina de Grupo,RJ,Cancelado
4182793000168,413810,Odontologia de Grupo,SP,Cancelado
2952522000119,404616,Medicina de Grupo,CE,Cancelado
42256453000123,367940,Medicina de Grupo,BA,Cancelado
31409378000177,409561,Medicina de Grupo,RJ,Cancelado
2878827000128,405086,Medicina de Grupo,RJ,Cancelado
2459260000155,408697,Medicina de Grupo,RJ,Cancelado
34169813000121,406449,Medicina de Grupo,RJ,Cancelado
42410654000133,339202,Medicina de Grupo,RJ,Cancelado
3181648000108,412597,Medicina de Grupo,RJ,Cancelado
74051343000111,344273,Medicina de Grupo,RJ,Cancelado
35265958000199,350842,Medicina de Grupo,AL,Cancelado
1533535000190,408131,Medicina de Grupo,RJ,Cancelado
31104805000109,405001,Medicina de Grupo,RJ,Cancelado
68641588000104,36026,Odontologia de Grupo,RJ,Cancelado
297008000161,317993,Medicina de Grupo,MG,Cancelado
42216572000152,332372,Medicina de Grupo,RJ,Cancelado
89545560000135,405558,Medicina de Grupo,RS,Cancelado
33401076000188,407844,Medicina de Grupo,RJ,Cancelado
71559066000164,379328,Medicina de Grupo,SP,Cancelado
1638252000103,409651,Odontologia de Grupo,SP,Cancelado
3789976000183,413739,Odontologia de Grupo,MG,Cancelado
1953726000101,35136,Odontologia de Grupo,RS,Cancelado
4132036000180,412961,Odontologia de Grupo,SC,Cancelado
1076367000151,402290,Odontologia de Grupo,RJ,Cancelado
2544253000151,404039,Odontologia de Grupo,SP,Cancelado
86811148000121,410667,Odontologia de Grupo,MS,Cancelado
13265970000160,37292,Odontologia de Grupo,BA,Cancelado
41457235000194,334766,Odontologia de Grupo,CE,Cancelado
1809139000143,407496,Odontologia de Grupo,PR,Cancelado
4418941000109,414395,Odontologia de Grupo,PR,Cancelado
780154000143,407828,Odontologia de Grupo,RJ,Cancelado
2714901000170,373460,Odontologia de Grupo,RN,Cancelado
3560756000183,410349,Odontologia de Grupo,SC,Cancelado
3299135000198,412325,Odontologia de Grupo,SP,Cancelado
82539354000173,327956,Odontologia de Grupo,PR,Cancelado
9556610000140,418846,Odontologia de Grupo,RS,Cancelado
60113065000175,406465,Odontologia de Grupo,SC,Cancelado
43698976000192,317951,Odontologia de Grupo,SP,Cancelado
2457530000199,32200,Medicina de Grupo,SP,Cancelado
60190550000142,363600,Medicina de Grupo,SP,Cancelado
29692829000184,408867,Medicina de Grupo,RJ,Cancelado
21274154000222,30550,Medicina de Grupo,MG,Cancelado
1282895000167,330671,Medicina de Grupo,RS,Cancelado
87810529000159,329851,Medicina de Grupo,RS,Cancelado
81211575000155,406899,Medicina de Grupo,PR,Cancelado
4272692000188,413275,Medicina de Grupo,SP,Cancelado
1039385000163,32217,Medicina de Grupo,AL,Cancelado
61735494000147,317306,Medicina de Grupo,SP,Cancelado
15739311000144,408743,Medicina de Grupo,PA,Cancelado
4413198000196,413887,Odontologia de Grupo,PR,Cancelado
19503127000151,40147,Medicina de Grupo,MG,Cancelado
73468555000136,312665,Administradora,SP,Cancelado
2426135000149,416011,Medicina de Grupo,SP,Cancelado
1995092000150,408611,Cooperativa odontológica,SP,Cancelado
3455032000170,414603,Cooperativa odontológica,SP,Cancelado
3391009000169,415413,Medicina de Grupo,PR,Cancelado
3674911000192,411523,Medicina de Grupo,RS,Cancelado
2048470000150,34662,Odontologia de Grupo,AL,Cancelado
84101120000175,405809,Odontologia de Grupo,AM,Cancelado
3395778000135,409324,Medicina de Grupo,SE,Cancelado
2154194000105,409341,Medicina de Grupo,SC,Cancelado
875315000182,409456,Medicina de Grupo,SP,Cancelado
29482924000153,408905,Medicina de Grupo,RJ,Cancelado
33794132000191,413003,Medicina de Grupo,BA,Cancelado
3003022000101,402117,Odontologia de Grupo,SP,Cancelado
46856142000156,339920,Odontologia de Grupo,SP,Cancelado
1578006000103,413801,Odontologia de Grupo,SP,Cancelado
33908500000185,415553,Medicina de Grupo,RJ,Cancelado
8902329000150,418480,Administradora de Benefícios,RJ,Cancelado
9665412000115,417467,Administradora de Benefícios,RJ,Cancelado
2498998000121,31125,Medicina de Grupo,CE,Cancelado
9368007000135,416916,Administradora,SP,Cancelado
33593112000152,404110,Autogestão,RJ,Cancelado
14420490000190,418943,Administradora de Benefícios,RJ,Cancelado
2909627000195,410209,Odontologia de Grupo,SP,Cancelado
3284804000158,411591,Medicina de Grupo,RJ,Cancelado
32534661000193,406881,Medicina de Grupo,RJ,Cancelado
2528146000130,409821,Odontologia de Grupo,RS,Cancelado
91227165000156,405205,Odontologia de Grupo,RS,Cancelado
3674778000174,411388,Odontologia de Grupo,SP,Cancelado
3383936000137,408352,Odontologia de Grupo,RS,Cancelado
30052377000155,407551,Medicina de Grupo,RJ,Cancelado
1863891000172,306550,Medicina de Grupo,RJ,Cancelado
94707619000184,405825,Medicina de Grupo,RS,Cancelado
68777226000137,408115,Medicina de Grupo,RJ,Cancelado
32010480000168,407615,Medicina de Grupo,RJ,Cancelado
39936604000180,408204,Medicina de Grupo,RJ,Cancelado
29961265000138,406431,Medicina de Grupo,RJ,Cancelado
3215115000191,408930,Medicina de Grupo,RJ,Cancelado
1564215000106,40927,Medicina de Grupo,RJ,Cancelado
40299372000185,409189,Medicina de Grupo,RJ,Cancelado
1066095000109,407585,Medicina de Grupo,RJ,Cancelado
73420556000100,410055,Medicina de Grupo,RJ,Cancelado
1097082000105,356336,Medicina de Grupo,RJ,Cancelado
207913000183,407917,Medicina de Grupo,RJ,Cancelado
28713741000139,318132,Medicina de Grupo,RJ,Cancelado
86705142000170,40817,Medicina de Grupo,RJ,Cancelado
1888367000156,36545,Odontologia de Grupo,PE,Cancelado
3329193000117,408719,Odontologia de Grupo,DF,Cancelado
2864342000185,30294,Odontologia de Grupo,RS,Cancelado
