registro_ans,cnpj,razao_social,status
358363,597931000119,ASSOCIAÇÃO PRÓ-SAÚDE DOS SERVIDORES DA JUSTIÇA DO TRABALHO,cancelado
340103,75202507000127,ASSOCIAÇÃO RECREATIVA DOS FUNCIONÁRIOS DA COAMO,cancelado
307220,40336323000175,ASSOCIAÇÃO SINPACEL,cancelado
412724,15413313000149,ASSOCIAÇÃO SUL-MATO-GROSSENSE DO MINISTÉRIO PÚBLICO,cancelado
318019,75214718000180,ASSOCIAÇÃO VIKING,cancelado
348252,48292106000132,ASSOCIL ASSESSORIA DE SAÚDE EM ODONTOLOGIA AO COM.E IND.LTDA,cancelado
358410,50949528000180,ASTRA S/A INDUSTRIA E COMERCIO,cancelado
417793,11319473000172,ASTROMIG ADMINISTRADORA DE BENEFÍCIOS SOCIAIS DOS TRABALHADORES LTDA,cancelado
310280,16711087000145,ASTTTER - ASSOC. DOS SERV. DO TRIB. DO TRAB. DA 3ª REGIÃO.,cancelado
401986,63026728000102,ATEND ASSISTENCIA MEDICA S/C LTDA,cancelado
410152,16837981000166,ATENDER SERVIÇOS MÉDICOS LTDA.,cancelado
329371,1769391000176,ATHIA PLANOS DE SAUDE S/C LTDA,cancelado
315290,64163868000195,ATHON - ASSISTÊNCIA MÉDICA S/C LTDA,cancelado
407682,1517316000118,ATM DIAGNOSTICO E SAUDE DENTAL LTDA,cancelado
306436,360020000173,ATMED - ASSISTENCIA LTDA.,cancelado
422207,35312822000192,ATTIVACARD SAUDE ADMINISTRADORA LTDA,cancelado
402371,27256000192,AUGE REPRESENTAÇÃO COMERCIAL E ADMINIST EM SAÚDE LTDA,cancelado
412449,3996480000180,AVAI PLANO DE SAUDE ODONTOLOGICO LTDA,cancelado
40142,2012167000106,AVEZUM & AVEZUM S/C LTDA.,cancelado
5967,96328372000110,AVG SEGURADORA S/A ,cancelado
368865,56991441000157,AVON COSMÉTICOS LTDA.,cancelado
5355,33448150000111,AXA SEGUROS BRASIL S/A,cancelado
371386,17227422000105,AÇO MINAS GERAIS S/A,cancelado
386804,16716417000195,AÇOFORJA INDUSTRIA DE FORJADOS S.A,cancelado
317764,61369856000123,B.F  UTILIDADES DOMÉSTICAS LTDA,cancelado
385689,60586450000130,B.GROB DO BRASIL S/A IND.COM.MÁQS.OPERAT.FERRAM.,cancelado
423149,60586450000130,B.GROB DO BRASIL S/A INDUSTRIA E COMERCIO DE MAQUINAS OPERATRIZES E FERRAMENTAIS,cancelado
417700,9351546000161,BACCIN BONONI ODONTOLOGIA LTDA,cancelado
403148,1541898000178,BAHIA SAÚDE - ADMINISTRADORA DE SERVIÇOS MÉDICOS LTDA,cancelado
412988,4099402000146,BAHIAMED PLANO DE SAUDE E ASSISTENCIA MEDICA LTDA,cancelado
356301,86968187000137,BAHIAODONTO PLANO ODONTOLOGICO DA BAHIA LTDA,cancelado
413178,4200038000169,BANA & TORNO PLANO DE ASSISTENCIA ODONTOLÓGICA S/C LTDA,cancelado
333883,33479023000180,BANCO CITIBANK S/A,cancelado
328669,59285411000113,BANCO PANAMERICANO S/A,cancelado
389251,33517640000122,BANCO SANTANDER S/A,cancelado
413135,3445066000183,BANDEIRANTES ADMINISTRADORA DE CARTAO S/C,cancelado
6009,30140222000170,BANERJ SEGUROS S/A,cancelado
5274,27053230000175,BANESTES SEGUROS S/A,cancelado
409979,3079401000177,BARBOSA E JACOB LTDA,cancelado
346403,60851615000153,BARDELLA S/A INDÚSTRIAS MECÂNICAS,cancelado
419923,44259372000102,BAREFAME INSTALAÇÕES INDUSTRIAIS LTDA,cancelado
419401,19123288000110,BARELA CORP ADMINISTRADORA DE BENEFICIOS LTDA.,cancelado
421251,28651058000114,BARUK ADMINISTRADORA DE BENEFÍCIOS LTDA,cancelado
5401,15104490000143,BBM COMPANHIA DE SEGUROS,cancelado
5975,92746189000184,BCN SEGURADORA S/A,cancelado
421090,28224918000133,BDN OPERADORA DE SAÚDE LTDA,cancelado
325058,664902000122,BELGO MINEIRA PARTICIPAÇÃO IND. E COM. S/A,cancelado
351563,2918461000173,BELO DENTE ODONTOLOGIA LTDA.,cancelado
354414,30278428000161,BELOCAP PRODUTOS CAPILARES LTDA,cancelado
417904,12419071000102,BEM BENEFICIOS ADMINISTRADORA DE BENEFICIOS LTDA,cancelado
401102,62060751000150,BENEFICENCIA LUSO BRASILEIRA S/C LTDA.,cancelado
384054,4966545000108,BENEFICENCIA NIPO-BRASILEIRA DA AMAZONIA,cancelado
414085,4213255000193,BENEFICENTE SAUDE S/C LTDA,cancelado
400611,51470078000100,BENEFICÊNCIA LIMEIRENSE,cancelado
419826,22238351000178,BENEFIT ASSISTÊNCIA ODONTOLÓGICA LTDA,cancelado
370363,2719125000100,BENEPLAN PLANO DE SAÚDE LTDA.,cancelado
404730,2090706000117,BENNEFIT BENEFÍCIOS EMPRESARIAIS S/C LTDA,cancelado
408255,2979282000146,BIO ODONTO MED LTDA,cancelado
409081,2726717000140,BIODENS ASSISTÊNCIA ODONTOLÓGICA LTDA,cancelado
346411,807762000102,BIODENT ASSISTÊNCIA ODONTOLÓGICA S/A,cancelado
414034,4443729000193,BIODENTAL PLANO ODONTOLÓGICO S/C LTDA.,cancelado
409758,3454374000175,BIODENTE CLÍNICA ODONTOLÓGICA LTDA.,cancelado
419311,18780232000175,BIOLIFE SAUDE OPERADORA DE PLANOS DE SAUDE LTDA,cancelado
408247,753917000167,BIOMÉDICA  CENTER LTDA.,cancelado
409987,3170887000154,BIOSAUDE S/C LTDA,cancelado
402354,3005217000182,BIOVIP PLANOS DE SAÚDE  LTDA.,cancelado
416444,4844329000190,BITTENCOURT ASSISTÊNCIA ODONTOLÓGICA LTDA,cancelado
404420,2050686000150,BJB CLINICA INTEGRADA DE ODONTOLOGIA LTDA,cancelado
423246,46029495000182,BKR ADMINISTRADORA DE BENEFICIOS LTDA,cancelado
402583,68748896000125,BLESSMED CONVENIOS MEDICOS E HOSPITALARES LTDA,cancelado
342467,1360140000133,BLUE CROSS ASSISTENCIA MEDICA LTDA,cancelado
408735,3237118000126,BLUE MED SAÚDE - SISTEMA DE ATENDIMENTO ALTERNATIVO S/C LTDA.,cancelado
405442,654438000193,BLUEDENT-EMP. DE SERVIÇOS ODONTOLÓGICOS LTDA.,cancelado
419222,11962397000119,BR ADMINISTRADORA DE BENEFÍCIOS LTDA.,cancelado
404543,25462698000198,BR DOCTOR CARD OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,cancelado
405663,1378040000134,BRADCOR CORRETORA DE SEGUROS DE VIDA LTDA.,cancelado
51,9060348000149,BRADESCO DENTAL S.A.,cancelado
363022,974482000180,BRADESCO SAUDE E ASSISTENCIA S.A,cancelado
5444,33055146000193,BRADESCO SEGUROS S/A,cancelado
405736,23843865000115,BRANCA LUIZA NÚCLEO ODONTOLÓGICO LTDA.,cancelado
407712,111642000168,BRASIL CLINICA MÉDICOS ASSOCIADOS LTDA,cancelado
417432,1038219000142,BRASIL CLUB LTDA,cancelado
419214,9164031000152,BRASIL DENTAL ASSISTÊNCIA ODONTOLÓGICA NACIONAL LTDA ME,cancelado
409529,3359273000115,BRASIL EMPREENDIMENTOS E PARTICIPAÇÕES S/C LTDA,cancelado
405108,2792631000116,BRASIL ODONTOMED S/S LTDA.,cancelado
402265,2917443000177,BRASILCENTER COMUNICAÇÕES LTDA.,cancelado
404268,3098322000103,BRAZIL CARD SAUDE INTEGRADA S/C LTDA,cancelado
414794,5087808000171,BUCAL HELP ASSISTENCIA ODONTOLOGICA LTDA.,cancelado
416274,8233274000132,BUCAL LIGHT - PLANOS E SERVIÇOS ODONTOLÓGICOS LTDA,cancelado
404187,1861199000105,BUCAL PREV COMERCIAL E ADMINSTRAÇÕES ODONTOLÓGICAS LTDA,cancelado
406279,67365742000191,BUCAL SERVICOS ODONTOLOGICOS S/C LTDA,cancelado
420191,22606050000150,BUPA DO BRASIL SAÚDE LTDA.,cancelado
419192,17177384000115,BUSCH BUSCH CIOCCA ADMINISTRADORA DE BENEFÍCIOS LIMITADA,cancelado
330272,1489504000180,C & M - GERÊNCIA E ASSISTÊNCIA HOSPITALAR LTDA,cancelado
304565,45242914000105,C&A MODAS LTDA,cancelado
419508,6214361000117,C.A. RINALDI & RINALDI LTDA,cancelado
407721,2718896000174,C.C.A.R. - CONSULTORIOS CARVALHO ARAUJO ROCHA LTDA.,cancelado
40048,78634771000128,"CAAPSML - CAIXA DE ASSISTÊNCIA, APOSENTADORIA E PENSÕES DOS SERV",cancelado
313424,7083033000191,CABEC - CAIXA DE PREVIDENCIA PRIVADA DO BEC,cancelado
413046,2660866000154,CABO FRIO OPERADORA INTEGRADA DE SAÚDE S/S LTDA.,cancelado
309591,61741690000124,CABOT BRASIL INDUSTRIA E COMÉRCIO LTDA,cancelado
40126,2912557000124,CAE - ADMINISTRADORA E OPERADORA LTDA.,cancelado
366943,19875350000120,CAIPA COMERCIAL E AGRICOLA IPATINGA LTDA,cancelado
411736,61584140000149,CAIUA - SERVIÇOS DE ELETRICIDADE S/A,cancelado
416657,7027515000124,CAIXA ASSISTENCIAL DOS AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - EM LIQUIDAÇÃO EXTRAJUDICIAL,cancelado
410225,58197922000110,CAIXA BENEFICENTE DOS AUXILIARES DO COMÉRCIO CAFEEIRO DE SANTOS,cancelado
35444,54414743000137,CAIXA BENIFICIENTE CODISTIL,cancelado
304590,25108390000149,CAIXA DE ASSISTENCIA A SAUDE DOS EMPREGADOS DO BEG - CASBEG,cancelado
419273,18571164000134,CAIXA DE ASSISTENCIA A SAUDE DOS ESTIVADORES DE PARANAGUÁ-SINDESTIVASAUDE,cancelado
411817,3903669000181,CAIXA DE ASSISTENCIA DA PREVIMINAS,cancelado
356590,1418847000153,CAIXA DE ASSISTENCIA DOS ADVOGADOS DE GOIAS,cancelado
346390,22644512000123,CAIXA DE ASSISTENCIA DOS ADVOGADOS DE MINAS GERAIS,cancelado
331856,37501103000145,CAIXA DE ASSISTENCIA MEDICA DOS EX-EMPREGADOS DO BEMAT,cancelado
343340,37174687000191,CAIXA DE ASSISTENCIA MÉDICA E BENEFÍCIOS DA POLICIA CIVÍL,cancelado
330027,2402002000132,CAIXA DE ASSISTÊNCIA A SAÚDE DA UNIVERSIDADE,cancelado
366307,83285775000188,CAIXA DE ASSISTÊNCIA DOS ADVOGADOS DE SANTA CATARINA,cancelado
363413,665521000168,CAIXA DE ASSISTÊNCIA DOS ADVOGADOS DO DISTRITO FEDERAL,cancelado
383317,15679210000125,CAIXA DE ASSISTÊNCIA DOS ADVOGADOS DO EST DA BAHIA,cancelado
355879,33755174000113,CAIXA DE ASSISTÊNCIA DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO - CAARJ,cancelado
321869,31934805000136,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA CEDAE,cancelado
370321,32894974000152,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DA  ENERGISA SERGIPE,cancelado
326283,57602096000185,CAIXA DE PENSOES SERV. PUBL.MUN. SANTO ANDRÉ,cancelado
336220,5054648000164,CAIXA DE PREV. E ASSIST. AOS FUNCIONÁRIOS DO BANPARÁ S.A.,cancelado
321729,98408073000111,CALÇADOS AZALÉIA S.A.,cancelado
406589,39501069000134,CAM- OPERADORA DE PLANOS DE SAUDE LTDA.,cancelado
416339,7966459000193,CAMED OPERADORA DE PLANO DE SAÚDE LTDA,cancelado
410021,2745280000192,CAMP D OR HOSPITAL DE CLINICAS LTDA,cancelado
375110,1743331000184,CAMP SAUDE LTDA.,cancelado
401056,57509077000109,CAMPDENTE PLANO INTEGRALIZADO DE ASSISTÊNCIA ODONTOLÓGICA S/C LT,cancelado
344974,49607260000119,CAMPICLINICAS S/C LTDA,cancelado
412970,4062407000102,CAP - GERENCIADORA DE PLANOS DE SAÚDE LTDA,cancelado
406619,2973921000166,CAPOVILA & TERUEL S/C LTDA,cancelado
312916,56321508000146,CAPSM.COM.ASS.E PREST.DE SERV. MÉDICOS SC. LTDA,cancelado
361178,31659584000135,CARBOCLORO S/A INDUSTRIA QUIMICA,cancelado
420654,24792097000180,CARDUMES ADMINISTRADORA DE BENEFICIOS LTDA ME,cancelado
417882,12656287000191,CARE CLUB ADMINISTRADORA DE BENEFICIOS LTDA,cancelado
406406,3119213000125,CARE PLUS DENTAL LTDA,cancelado
402893,2115380000135,CARIOCA - OPERADORA INTEGRADA DE SAÚDE S/S LTDA,cancelado
356999,65034431000114,CARLOS ALBERTO PASTORE MÉDICOS ASSOCIADOS S/C LTDA,cancelado
408182,3276669000107,CARLOS GOMES CLINICA ODONTOLOGICA LTDA.,cancelado
371343,16650756000116,CASA DE CARIDADE DE ALFENAS NOSSA Sª DO PERPÉTUO SOCORRO,cancelado
418412,19274091000181,CASA DE CARIDADE DE CARANGOLA,cancelado
333514,22780498000195,CASA DE CARIDADE DE MURIAÉ - HOSPITAL SÃO PAULO,cancelado
338150,33495870000138,CASA DE NOSSA SENHORA DA PAZ - ACÃO SOCIAL FRANCISCANA,cancelado
333981,33607045000188,CASA DE PORTUGAL,cancelado
323276,59612846000125,CASA DE SAUDE E MATERNIDADE DE SAO CARLOS LTDA,cancelado
349861,28013258000141,CASA DE SAUDE GRANDE RIO LTDA.,cancelado
400114,33756768000149,CASA DE SAUDE NOSSA SENHORA DO CARMO LTDA,cancelado
355038,30537740000122,CASA DE SAUDE SÃO LUCAS S.A,cancelado
383538,46036018000144,CASA DE SAÚDE DE CAMPINAS,cancelado
412317,31928260000155,CASA DE SAÚDE E MATERNIDADE SÃO JOSÉ LTDA,cancelado
40312,60742616000160,CASA DE SAÚDE SANTA MARCELINA,cancelado
363766,31488208000125,CASA DE SAÚDE SÃO BERNARDO LTDA,cancelado
400343,1920657000130,CASH ASSIST ASSISTÊNCIA E SERVIÇOS LTDA,cancelado
400238,2225945000137,CASH SAUDE CONSULTORIA E SERVIÇOS MÉDICOS S/C LTDA.,cancelado
413836,370681000180,CASO CENTRAL DE ASSISTÊNCIA E SERVIÇOS ODONTOLÓGICOS S/C LTDA.,cancelado
413496,3733256000104,CAST/PR-CLUBE DE ASSESS. E SERVICOS DO TRAB. PARANAENSE,cancelado
424269,57061466000114,CASTELLANO ODONTO PLANOS DE SAUDE LTDA,cancelado
337803,1873767000198,CATARINENSE CONVENIOS ODONTOLOGICOS LTDA,cancelado
364495,61064911000177,CATERPILLAR BRASIL S/A,cancelado
418676,11334600000102,CB SAÚDE ADMINISTRAÇÃO EM SAUDE SUPLEMENTAR LTDA,cancelado
407283,1790696000160,CCO - CENTRO DE CONVÊNIOS ODONTOLÓGICOS LTDA.,cancelado
36358,65887473000106,CECLIM - CENTRO CLINICO SAO MIGUEL S/C LTDA,cancelado
410306,13056056000100,CECM DOS FUNCIONARIOS DA ALCANBRASIL ARATU LTDA,cancelado
405523,1373846000130,CECRON- CENTRO DE ESTETICA CIRURGIA ODONTOLOGICA LTDA,cancelado
414735,4734870000145,CEFEM - OPERADORA DE PLANO DE SAUDE LTDA.,cancelado
354724,50713171000136,CEMAM - CENTRO MÉDICO AMBULATORIAL S/C LTDA.,cancelado
336076,96499173000175,CEMESPAM ASSISTÊNCIA MÉDICA S/C LTDA,cancelado
300012,49008568000148,CEMIL CENTRO MEDICO DE ITU LTDA.,cancelado
407143,28734812000180,CEMOQ - CENTRO MÉDICO E ODONTOLÓGICO DE QUEIMADOS LTDA,cancelado
415235,39346861000161,CENCOSUD BRASIL COMERCIAL LTDA.,cancelado
314595,2094610000127,CENSO - CENSO DE SAUDE ORAL LTDA,cancelado
6017,42516278000166,CENTAURO SEGURADORA S/A,cancelado
403563,66867557000132,CENTER CLUB EMPREENDIMENTOS S/C LTDA.,cancelado
400025,64028996000126,CENTER-DENT ASSISTENCIA ODONTOLÓGICA LTDA.,cancelado
411132,4895728000180,CENTRAIS ELETRICAS DO PARA S/A,cancelado
359521,1180000126,CENTRAIS ELÉTRICAS BRASILEIRAS S/A - ELETROBRAS,cancelado
304697,5914650000166,CENTRAIS ELÉTRICAS DE RONDÔNIA S/A - CERON,cancelado
401960,357038000116,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL,cancelado
417394,9667005000147,CENTRAL DE ATENDIMENTO ODONTOLOGICO LTDA,cancelado
315516,88578158000194,CENTRAL MÉDICA DE PREVENÇÃO LTDA.,cancelado
388742,1953963000172,CENTRAL ODONTOLÓGICA DE BETIM LTDA,cancelado
322768,2801326000143,CENTRAL POTIGUAR - CENTRAL DAS COOP. DE TRAB. MÉDICOS DO ESTADO ,cancelado
327450,2166279000103,CENTRAL SISTEMA DE SAUDE S/C LTDA,cancelado
310361,19557487000136,CENTRO BARBACENENSE DE ASSISTÊNCIA MEDICA E SOCIAL,cancelado
379891,94955507000142,CENTRO CLINICO GRAVATAI LTDA,cancelado
410934,3121455000153,CENTRO CLINICO PARANAENSE SC LTDA.,cancelado
35337,42554097000124,CENTRO CLÍNICO CAMPO GRANDE LTDA,cancelado
348457,93956837000190,CENTRO CLÍNICO CANOAS LTDA,cancelado
40816,39932611000103,CENTRO CLÍNICO TAQUARA LTDA.,cancelado
407976,30626485000194,CENTRO COMUNITARIO LENA TUPPAN,cancelado
403423,3028205000173,CENTRO DE ASSISTENCIA ODONTOLÓGICA LTDA.,cancelado
411426,3675590000140,CENTRO DE DIAGNOSTICO E TRATAMENTO ODONTOLOGICO LTDA,cancelado
410462,41235466000153,CENTRO DE DIAGNÓSTICO DO PRÍNCIPE,cancelado
409961,345180000143,CENTRO DE DIAGNÓSTICO SEPETIBA,cancelado
408891,1759176000194,CENTRO DE INTEGRAÇÃO MÉDICA  NOVA IGUAÇU LTDA.,cancelado
30156,1295135000194,CENTRO DE ODONTOLOGIA INTEGRAL S/C LTDA.,cancelado
374300,42288886000160,CENTRO DE PESQUISAS DE ENERGIA ELETRICA - CEPEL,cancelado
405345,2074766000146,CENTRO DE REABILITAÇÃO BUCAL FARROUPILHA LTDA,cancelado
405043,2811093000160,CENTRO DE SAÚDE LIMED LTDA.,cancelado
400211,2219914000173,CENTRO EMPRESARIAL ODONTOLÓGICO S/C LTDA.,cancelado
336122,65709495000178,CENTRO INTEGRADO DE ATENDIMENTO LTDA,cancelado
406112,2500369000199,CENTRO INTEGRADO DE ODONTOLOGIA LTDA.,cancelado
409146,27640705000120,CENTRO INTREGADO ODONTO MÉDICO LTDA.,cancelado
370134,57506289000132,CENTRO MEDICO DE ITATIBA S/C LTDA.,cancelado
411515,3472730000183,CENTRO MEDICO DO CARMO LTDA,cancelado
364452,87033569000131,CENTRO MEDICO HOSPITALAR LTDA,cancelado
404829,2552671000190,CENTRO MEDICO ODONT. E MEDICINA DO TRAB. S. FCO. DE ASSIS LTDA.,cancelado
400173,956195000148,CENTRO MÉDICO 24 HORAS S/C LTDA,cancelado
36994,444346000189,CENTRO MÉDICO ALBERT SABIN LTDA,cancelado
30103,1562740000184,CENTRO MÉDICO ANCHIETA LTDA.,cancelado
408085,2728783000150,CENTRO MÉDICO DE ASSITÊNCIA A VIDA LTDA,cancelado
332054,51868016000151,CENTRO MÉDICO DE ATIBAIA S/C LTDA,cancelado
36811,571259000192,CENTRO MÉDICO DE PARAISOPOLIS S/C LTDA,cancelado
37399,36532018000181,CENTRO MÉDICO DR. ADILSON BECHARA LTDA,cancelado
403130,89633135000106,CENTRO MÉDICO ESTÂNCIA VELHA LTDA,cancelado
408883,27533116000142,CENTRO MÉDICO FÁTIMA LTDA,cancelado
328138,29644739000118,CENTRO MÉDICO INFANTIL SAO TARCISIO LTDA.,cancelado
338117,46899514000121,CENTRO MÉDICO POLICLINICAS S/C LTDA,cancelado
315753,1499605000131,CENTRO MÉDICO SANTA IZABEL LTDA,cancelado
406368,3264285000166,CENTRO MÉDICO SAÚDE PLUS S/C LTDA,cancelado
409545,836896000143,CENTRO MÉDICO SIMONSEN LTDA,cancelado
405019,104779000195,CENTRO MÉDICO SUBURBANA LTDA,cancelado
400904,1672686000120,CENTRO ODONTO DRA.MARIA RAQUEL SIGNORELLI GROHMANN S/C LTDA.,cancelado
408964,431001000190,CENTRO ODONTOLOGICO DO VALE SC LTDA,cancelado
405710,2583611000135,CENTRO ODONTOLOGICO GRAVATAI SC LTDA,cancelado
40204,75953851000158,CENTRO ODONTOLOGICO PIO-XII,cancelado
404322,2879810000195,CENTRO ODONTOLÓGICO CACHOEIRINHA S/C LTDA,cancelado
411108,3594712000174,CENTRO ODONTOLÓGICO COLEN FROEDE LTDA,cancelado
411396,3722463000155,CENTRO ODONTOLÓGICO DE CONVÊNIO S/C LTDA,cancelado
412376,1883096000146,CENTRO ODONTOLÓGICO INTEGRADO S/C LTDA,cancelado
411469,68486182000196,CENTRO ODONTOLÓGICO MANTUAN LTDA,cancelado
403261,2821174000140,CENTRO ODONTOLÓGICO SÂO JORGE S/C LTDA,cancelado
344478,1721706000105,CENTRO OESTE ASSISTENCIA MÉDICA INTERNACIONAL LTDA,cancelado
401820,55870653000113,CENTRO PAULISTA DE REABILITAÇÃO BUCAL S/C LTDA,cancelado
329207,28812576000172,CENTRO POPULAR PRO-MELHORAMENTOS DE BOM JESUS,cancelado
408638,33859869000145,CENÁCULO PROTETOR DOS CEGOS,cancelado
323446,37121688000178,CEOBRA CENTRO ODONTOLOGICO DE BRASILIA LTDA,cancelado
31011,17250721000152,CEPALI- CERAMICA DE PASTILHAS LTDA,cancelado
381560,33122466000119,CERAS JOHNSON LTDA.,cancelado
413704,2600436000147,CERI COMERCIO E ASSISTENCIA ODONTOLOGICA LTDA,cancelado
302902,1729717000131,CEROI - CENTRO DE ODONTOL. INTEGRADA DE INDAIATUBA S/C LTDA,cancelado
362557,49444847000154,CERÂMICA INDAIATUBA S/A,cancelado
404900,1385322000169,CESO CENTRO ESPECIALIZADO EM SAÚDE ORAL S/C LTDA,cancelado
418269,11809490000198,CFB OPERADORA DE PLANOS ODONTOLOGICOS LTDA,cancelado
413291,2140364000100,CGO SAÚDE - OPERADORA DE PLANOS DE SAÚDE LTDA ,cancelado
326313,31847635000152,CHEK SAUDE - ASSISTENCIA NACIONAL DE SAUDE S/C,cancelado
402991,721958000171,CHEQUE SAÚDE ADMINISTRAÇÃO DE SERVIÇOS DE SAÚDE S/S LTDA,cancelado
5011,33170085000105,CHUBB DO BRASIL - CIA DE SEGUROS,cancelado
403181,24030025003707,CIA CIMENTO PORTLAND ITAU,cancelado
411477,25086034000171,CIA DE ENERGIA ELÉTRICA DO ESTADO DO TOCANTINS,cancelado
5045,15144017000190,CIA DE SEGUROS ALIANCA DA BAHIA,cancelado
6688,62088042000183,CIA DE SEGUROS DO EST DE SAO PAULO,cancelado
6955,27528579000116,CIA DE SEGUROS GRALHA AZUL,cancelado
6459,60846847000113,CIA DE SEGUROS INTER-ATLANTICO,cancelado
5495,17197385000121,CIA DE SEGUROS MINAS-BRASIL,cancelado
5193,92751213000173,CIA DE SEGUROS PREVIDENCIA DO SUL,cancelado
5185,61550141000172,CIA PAULISTA DE SEGUROS,cancelado
402508,24030025004517,CIA. CIMENTO PORTLAND ITAÚ,cancelado
412261,3377585000151,CIA. DO DENTE - CLÍNICA ODONTOPEDIÁTRICA S/C LTDA.,cancelado
328693,61602199000112,CIA. ULTRAGAZ S/A,cancelado
335771,60934098000186,CIAMEL ASSISTÊNCIA MEDICO HOSPITALAR LTDA.,cancelado
401897,2590509000167,CIC CENTRO INTEGRADO DE CLINICA S/C LTDA,cancelado
402729,1050847000143,CICO CENTRO INTEG. CONV. ODONT. N.H. S/C LTDA.,cancelado
403385,697579000193,CIDENT SUL - COML. DE SERVS. E MATL. ODONT. LTDA.,cancelado
6122,33061862000183,CIGNA SEGURADORA S.A.,cancelado
405051,279095000124,CIMMAL OPERADORA DE PLANOS DE SAÚDE LTDA.,cancelado
409871,2124517000118,CIPRO CLÍNICA INTEGRADA DE PREV.E REAB.ORAL S/C LTDA,cancelado
402397,60944998000104,CIRCULO SOCIAL SÃO CAMILO DO IPIRANGA,cancelado
415154,5658259000148,CIREO - CENTRO INTEGRADO  DE REABILITAÇÃO E ESTÉTICA ODONTOLÓGICA LTDA.- EM LIQUIDAÇÃO EXTRAJUDICIAL,cancelado
34303,257846000101,CIRIO BRASIL ALIMENTOS S/A,cancelado
414590,3116446000174,CISDENT - CLINICA INTEGRADA DE SAUDE DENTAL LTDA.,cancelado
403156,52382926000192,CISO - CENTRO INTEGRADO DE SAÚDE ORAL S/C LTDA.,cancelado
332950,64478027000177,CISOPAR - CENTRO INTEGRADO DE SAUDE ORAL PARAISENSE LTDA,cancelado
30736,50674043000201,CLAOSP CLÍNICA DE ASSISTÊNCIA ODONTOLÓGICA SÃO PAULO S/C LTDA,cancelado
413658,74334624000181,CLARIDENTE SERVICOS ODONTOLOGICOS S/C LTDA,cancelado
33921,2869530000104,CLASSIC ODONTO ASS. ODONT. INTEGRAL S/C LTDA,cancelado
412201,4029761000127,CLASSMED GESTAO SAUDE S/C LTDA,cancelado
304646,49449309000152,CLEOMAR QUIMICA INDUSTRIA E COMÉRCIO LTDA.,cancelado
400831,1717738000137,CLEONILSON S. GONCALVES,cancelado
404551,26104661000150,CLIBET - CENTRO MÉDICO DE BETIM LTDA,cancelado
404519,17576810000193,CLICENTER CLINICA DE ASSISTENCIA ODONTOLOGICA LTDA,cancelado
414999,62479365000106,CLICK  AUTOMOTIVA INDUSTRIAL LTDA ,cancelado
350117,17453895000112,CLIDEC CLINICA DENTÁRIA ESPECIALIZADA CURA D'ARS LTDA.,cancelado
409880,20472213000123,CLIDEN CLÍNICA DENTÁRIA S/C LTDA,cancelado
35796,72521693000179,CLIFAME SOCIEDADE CIVIL LTDA,cancelado
412619,2886284000190,CLIM ASSISTÊNCIA ODONTOLÓGICA LTDA,cancelado
402346,73997231000195,CLIM SERV ASSISTÊNCIA MÉDICA LTDA.,cancelado
410241,2404649000101,CLIMED - CLINICA MÉDICA AMBULATORIAL S/C LTDA,cancelado
351598,74029497000107,CLIMED ASSIST. MÉDICA CIRURGICA E HOSP. LTDA.,cancelado
307581,54335062000183,CLIMED CLINICA MÉDICA DE BOITUVA S/C LTDA,cancelado
402141,83173518000154,CLIMED LTDA. ASSISTÊNCIA MÉDICA A EMPRESAS,cancelado
312908,1685607000115,CLIMEP OPERADORA DE PLANOS PRIVADOS DE ASSISTÊNCIA À SAÚDE LTDA,cancelado
343013,25646761000146,CLIMEPE TOTAL LTDA,cancelado
407925,1504878000127,CLIMERJ - CLINICA MÉDICA RIO DE JANEIRO LTDA,cancelado
407607,28237741000100,CLIMESQ - CLÍNICA MÉDICO ODONTOLÓGICA MESQUITA LTDA.,cancelado
402770,32076630000136,CLIMOL CLINICA MÉDICA E ODONTOLÓGICA SÃO FRANCISCO DE ASSIS LTDA.,cancelado
376345,31831357000145,CLIMOS SERVIÇOS MÉDICOS LTDA.,cancelado
401391,23593114000198,CLINDONTO - CLÍNICA DE ASSISTÊNCIA E SERVIÇOS MÉDICOS E ODONTOLÓGICOS LTDA,cancelado
404209,78604000150,CLINEMPRESA LOCADORA DE SERVIÇOS ODONTOL. LTDA,cancelado
414531,4246958000118,CLINIC SERVICE ADMINISTRADORA DE PLANOS DE SAÚDE LTDA,cancelado
40276,80287279000175,CLINICA  SÃO  JUDAS  TADEU  DE   DOIS  VIZINHOS LTDA,cancelado
408212,99575000103,CLINICA BADRA LTDA,cancelado
40487,3087259000100,CLINICA CONTROLLER LTDA.,cancelado
361836,42256818000110,CLINICA DE ASSISTENCIA MEDICA ODONTOLOGICA DIAMANTES LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL,cancelado
374903,20455549000188,CLINICA DE ASSISTENCIA MEDICA PERMANENTE,cancelado
